Lp.;Nr RSPO;woj;pow;gm;Województwo;Powiat;Gmina;Typ gminy;Miejscowość;Klasa wielk.;Typ;Nazwa typu;Złożoność;Nazwa szkoły, placówki;Patron;Ulica;Nr domu;Kod poczt.;Poczta;Telefon;Fax;WWW;Publiczność;Kateg. uczniów;Spec. szkoły;Związ. organiz.;Kod org. prowadz.;Nazwa organu prowadzącego;woj. org. prow.;pow. org. prow.;gmina org. prow.;typ gminy;Kod;Nazwa organu rejestrującego;woj. org. rejesr.;pow. org. rejestr;gmina org. rejestr.;Regon;Uczniowie, wychow., słuchacze;w tym dziewczęta;w tym w oddziałach przedszk.;w tym w oddziałach innego typu;Oddziały;Nauczyciele pełnozatrudnieni;Nauczyciele niepełnozatrudnieni (stos.pracy);Nauczyciele niepełnozatrudnieni (w etatach);e-mail;Nr RSPO jednostki sprawozdawczej;Regon jednostki sprawozdawczej;Lon;Lat
21717;131869;20;4;3;WOJ. PODLASKIE;Powiat grajewski;Radziłów;Gm;Kramarzewo;3;3;Szkoła podstawowa;1;SZkoła Podstawowa w Kramarzewie;;Kramarzewo;1;19-213;Radziłów;862736012;;;2;1;100;100;22;"Stowarzyszenie Edukacyjne ""Rodzice i Nauczyciele Dzieciom""";20;4;3;Gm;1;Gmina Radziłów (wiejska);20;4;3;3,65E+13;43;18;11;0;8;4;7;3,16;spkramarzewo@op.pl;131869;3,65E+13;22.4214936;53.4532413
21721;5324;20;4;4;WOJ. PODLASKIE;Powiat grajewski;Rajgród;M-Gm;Bełda;3;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa w Bełdzie;;;37;19-206;Rajgród;862733024;;;2;1;100;100;22;"Stowarzyszenie Edukacyjne ""Bełda""";20;4;4;M-Gm;1;Gmina Rajgród (miejsko-wiejska);20;4;4;2,01E+13;60;29;7;0;9;7;4;1,59;szkolabelda@interia.pl;5324;2,01E+13;22.62359636958884;53.6834813
21722;9290;20;4;4;WOJ. PODLASKIE;Powiat grajewski;Rajgród;M-Gm;Karczewo;3;3;Szkoła podstawowa;1;"Stowarzyszenie ""Edukator"" w Łomży, Szkoła Podstawowa w Woźnejwsi z/s w Karczewie";;;4;19-206;Rajgród;501945713;;;2;1;100;100;22;SOSPiN;20;7;2;Gm;1;Gmina Rajgród (miejsko-wiejska);20;4;4;2,01E+13;13;7;0;0;5;2;3;1,2;spkarczewo@gmail.com;9290;2,01E+13;22.8034794;53.6803597
21740;119481;20;5;6;WOJ. PODLASKIE;Powiat hajnowski;Hajnówka;Gm;Orzeszkowo;3;3;Szkoła podstawowa;1;"Stowarzyszenie ""Edukator"" Szkoła Podstawawowa w Orzeszkowie";;Orzeszkowo;2;17-200;Hajnowka;856853152;;www.sporzeszkowo.szkolna.net;2;1;100;100;22;"Stowarzyszenie ""Edukator"" w Łomży";20;7;2;Gm;1;Gmina Hajnówka (wiejska);20;5;6;2,01E+13;22;12;6;0;7;2;16;4,53;orzeszkowo@sosedukator.pl;119481;2,01E+13;23.53634;52.68211
21815;86665;20;8;7;WOJ. PODLASKIE;Powiat moniecki;Trzcianne;Gm;Laskowiec;3;3;Szkoła podstawowa;1;Szkoła Podstawowa w Laskowcu;;;46;19-104;Trzcianne;857384004;;;2;1;100;100;22;",,EDUKATOR"" w Łomży";20;7;2;Gm;1;Gmina Trzcianne (wiejska);20;8;7;2,01E+13;40;22;0;0;8;4;12;2,68;ewa-kosiorek2@wp.pl;86665;2,01E+13;22.55541;53.23228
21816;86667;20;8;7;WOJ. PODLASKIE;Powiat moniecki;Trzcianne;Gm;Stare Bajki;3;3;Szkoła podstawowa;1;Szkoła Podstawowa w Starych Bajkach;;Stare Bajki;51;19-104;Trzcianne;857384348;;;2;1;100;100;22;Stowarzyszenie Edukator w Łomży;20;7;2;Gm;1;Gmina Trzcianne (wiejska);20;8;7;2,01E+13;29;15;0;0;6;2;8;3,91;spstarebajki@wp.pl;86667;2,01E+13;22.733764552954135;53.30262065
21818;81198;20;9;1;WOJ. PODLASKIE;Powiat sejneński;Sejny;M;Sejny;2;3;Szkoła podstawowa;2;"Szkoła Postawowa z Litewskim Językiem Nauczania ""Žiburys"" w Sejnach";;Wileska;18B;16-500;Sejny;875173536;875173536;www.ziburys.pl;2;1;100;100;32;"Fund. im. bpa Antanasa Baranasukasa ""Dom Litewski""";20;9;1;M;1;Gmina Sejny (miejska);20;9;1;2,01E+13;78;40;0;1;9;0;0;0;lld@post.pl;66167;2,01E+13;;
21833;131303;20;10;2;WOJ. PODLASKIE;Powiat siemiatycki;Drohiczyn;M-Gm;Drohiczyn;1;3;Szkoła podstawowa;1;Szkoła Podstawowa Benedykta w Drohiczynie;;Kraszewskiego;4;17-312;Drohiczyn;575053753;;www.szkolybenedykta.pl;2;1;100;100;31;Orły z Podlasia sp. z o.o.;20;10;2;M-Gm;1;Gmina Drohiczyn (miejsko-wiejska);20;10;2;3,65E+13;345;169;0;39;19;0;18;1,68;podstawowa@szkolybenedykta.pl;131303;3,65E+13;22.659928060923498;52.3970898
21852;21301;20;11;1;WOJ. PODLASKIE;Powiat sokólski;Dąbrowa Białostocka;M-Gm;Różanystok;3;3;Szkoła podstawowa;2;Szkoła Podstawowa Specjalna Nr 1 w Różanymstoku;;;13B;16-200;Dąbrowa Bialostocka;857128408;857128408;rozanystok-salezjanie.pl;2;1;1;10;28;Towarzystwo Salezjańskie, Inspektoria św.St.Kostki;14;65;1;M;3;Powiat sokólski (ziemski);20;11;;2,01E+13;40;0;0;15;4;0;0;0;sow@rozanystok-salezjanie.pl;17467;2,01E+13;23.404532990935287;53.63329935
21853;263604;20;11;1;WOJ. PODLASKIE;Powiat sokólski;Dąbrowa Białostocka;M-Gm;Różanystok;3;3;Szkoła podstawowa;2;Szkoła Podstawowa Specjalna Nr 2 w Różanymstoku;;;13B;16-200;Dąbrowa Białostocka;857128408;857128408;rozanystok-salezjanie.pl;2;1;1;9;28;Towarzystwo Salezjańskie, Inspektoria św.St.Kostki;14;65;1;M;3;Powiat sokólski (ziemski);20;11;;3,68E+13;34;0;0;14;3;0;0;0;sow@rozanystok-salezjanie.pl;17429;2,01E+13;23.404532990935287;53.63329935
21910;5578;20;13;5;WOJ. PODLASKIE;Powiat wysokomazowiecki;Kobylin-Borzymy;Gm;Stypułki-Święchy;3;3;Szkoła podstawowa;1;"Stowarzyszenie ""EDUKATOR"" w Łomży, Szkoła Podstawowa w Stypułkach Święchach";;;11;18-204;Kobylin-Borzymy;862743104;;;2;1;100;100;22;"SOSPPiN ""EDUKATOR"" w Łomży";20;7;2;Gm;1;Gmina Kobylin-Borzymy (wiejska);20;13;5;2,01E+13;27;8;9;0;5;2;9;4,55;sp.stypulki@gmail.com;5578;2,01E+13;22.63091;53.05441
21911;5572;20;13;5;WOJ. PODLASKIE;Powiat wysokomazowiecki;Kobylin-Borzymy;Gm;Wnory-Kużele;3;3;Szkoła podstawowa;1;"Stowarzyszenie ""Edukator"" w Łomży, Szkoła Podstawowa we Wnorach-Kużelach";;;37;18-208;Kulesze Kościelne;501542919;;www.wnory-kuzele.sosedukator.pl;2;1;100;100;22;"Stowarzyszenie ""Edukator"" w Łomży";20;7;2;Gm;1;Gmina Kobylin-Borzymy (wiejska);20;13;5;2,01E+13;39;15;9;0;5;3;8;3,82;wnorykuzele_szkola7@wp.pl;5572;2,01E+13;22.57737;53.05469
21926;263512;20;14;1;WOJ. PODLASKIE;Powiat zambrowski;Zambrów;M;Zambrów;2;3;Szkoła podstawowa;1;Szkoła Podstawowa SWEiRP w Zambrowie;Janusz Korczak;Aleja Wojska Polskiego;37C;18-300;Zambrów;862710092;862710092;www.zszambrow.edupage.org;2;1;100;100;22;Stowarzyszenie Wspierania Edukacji i Rynku Pracy;20;62;1;M;1;Gmina Zambrów (miejska);20;14;1;3,68E+13;31;9;0;18;3;0;12;3,83;ceipzam@wp.pl;263512;3,68E+13;22.2468049;52.9695026
21992;15740;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;1;"Akademia Sukcesu ""Nasza Szkoła"" Prywatna Szkoła Podstawowa nr 8 im. Marii Konopnickiej w Białymstoku";Maria Konopnicka;Ks. Abp. Edwarda Kisiela;8;15-378;Białystok;857423457;857423457;www.naszaszkola.com.pl;2;1;100;100;33;Ewa Suchocka;20;61;1;M;1;Gmina M. Białystok (miejska);20;61;1;2,01E+13;632;304;0;0;17;11;20;8,15;dyrektor@naszaszkola.com.pl;15740;2,01E+13;;
21993;89110;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;2;Katolicka Szkoła Podstawowa im. Matki Bożej Miłosierdzia w Białymstoku;Matki Bożej Miłosierdzia;Kościelna;3;15-087;Białystok;857435191;857435919;www.szkola-katolicka.pl;2;1;100;100;22;Stowarzyszenie Rodzin Katolickich Archidiecezji Bi;20;61;1;M;1;Gmina M. Białystok (miejska);20;61;1;2,01E+13;201;88;0;0;13;0;0;0;klo.bialystok@wp.pl;11435;2,01E+13;23.16436678190196;53.133841000000004
21994;22194;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;2;Katolicka Szkoła Podstawowa im.ks.F.Blachnickiego w Białymstoku;ks.Franciszek Blachnicki;Transportowa;2;15-399;Białystok;856747677;;www.szkolabudujemyleudzi.pl;2;1;100;100;22;Katolickie Stowarzyszenie Ezechiasz;20;61;1;M;1;Gmina M. Białystok (miejska);20;61;1;2,01E+13;108;56;0;0;7;0;0;0;szkola@budujemyludzi.pl;121438;2,01E+13;23.124704675854037;53.112555799999996
21995;268644;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;1;Lesna Szkoła Puszczyk w Białymstoku;;Mickiewicza;49;15-213;Białystok;600239088;;;2;1;100;100;32;Fundacja trzy czte ry!;20;61;1;M;1;Gmina M. Białystok (miejska);20;61;1;3,81E+13;1;1;0;0;1;1;0;0;biuro@fundacjatrzycztery.pl;268644;3,81E+13;23.1728781;53.1241957
21996;6703;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;1;"Niepubliczna Specjalna Szkoła Podstawowa ""Jasny Cel"" Nr 12 w Białymstoku";;Bukowskiego;4;15-066;Białystok;857322345;857322345;www.jasnycel.pl;2;1;1;100;22;"Stow. Pom. Dzieciom z Poraż. Mózgowym ""Jasny Cel""";20;61;1;M;2;Powiat m. Białystok (grodzki);20;61;;2,01E+13;25;15;0;0;13;0;31;15,56;szkola@jasnycel.pl;6703;2,01E+13;23.173792970094695;53.1318162
21997;129190;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;1;"Niepubliczna Szkoła Podstawowa dla Dzieci z Zaburzeniami ze Spektrum Autyzmu ""Uśmiech"" w Białymstoku";;Słonimska 35/4;;15-028;Białystok;605981015;;www.malipodroznicy.eu;2;1;1;100;33;Agnieszka Toczydłowska, Małgorzata Sikorska-Gogol;20;61;1;M;2;Powiat m. Białystok (grodzki);20;61;;3,63E+13;13;0;0;0;3;0;5;1;biuro@malipodroznicy.eu;129190;3,63E+13;23.178158;53.1353757
21998;263208;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa Mozaika;;Mickiewicza;11 lok.2;15-213;Białystok;607700077;;www.mozaikabialystok.pl;2;1;100;100;32;Fundacja Gra w Klasy;20;61;1;M;1;Gmina M. Białystok (miejska);20;61;1;3,68E+13;21;7;0;0;5;2;11;0,93;mozaika.bialystok@gmail.com;263208;3,68E+13;;
21999;263127;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa Specjalna dla Dzieci i Młodzieży ze Spektrum Autyzmu i Niepełnosprawnością Intelektualną w Białymstoku;św. Siostra Faustyna Kowalska;Ciepa;40  IIIp.;15-472;Białystok;737707081;;szkola.misericordia.com.pl;2;1;1;100;32;"Fundacja ""MISERICORDIA""";20;61;1;M;2;Powiat m. Białystok (grodzki);20;61;;3,68E+13;8;2;2;0;3;2;5;2,75;sekretariat.szkola@misericordia.com.pl;263127;3,68E+13;;
22000;123753;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa Szkoła Dobrego Startu;brak;Zwycięstwa;14.mar;15-703;Białystok;856749533;856749533;www.szkolasds.pl;2;1;100;100;30;Wyższa Szkoła Ekonomiczna w Białymstoku;20;61;1;M;1;Gmina M. Białystok (miejska);20;61;1;2,01E+13;6;4;0;0;2;1;3;0,2;szkolasds@wse.edu.pl;123753;2,01E+13;;
22001;10122;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;2;Niepubliczna Szkoła Podstawowa św. św. Cyryla i Metodego;św. św. Cyryl i Metody;L. Waryńskiego;30;15-461;Białystok;856522059;856522059;szkolacim.pl;2;1;100;100;22;Stowarzyszenie Bractwo Prawosławne;20;61;1;M;1;Gmina M. Białystok (miejska);20;61;1;2,01E+13;157;76;0;0;11;0;0;0;sekretariat@szkolacim.pl;119098;2,01E+13;23.155180301134454;53.137559949999996
22002;264293;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;1;NOVA SZKOŁA PODSTAWOWA DLA DOROSŁYCH W BIAŁYMSTOKU;;MALMEDA;02.mar;15-440;BIAŁYSTOK;796400477;;NOVA.EDU.PL;2;2;100;100;31;NOVA CENTRUM EDUKACYJNE SO ZO.O;14;65;1;M;1;Gmina M. Białystok (miejska);20;61;1;3,68E+13;0;0;0;0;0;0;0;0;BIALYSTOK@NOVA.EDU.PL;264293;3,68E+13;;
22003;113965;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;2;Ośrodek Szkolno-Terapeutyczno-Opiekuńczt dla Dzieci i Mlodzieży ze Spektrum Autyzmu. Szkoła Podstawowa Nr 10 w Białymstoku;;Pułaskiego;96;15-337;Białystok;857453744;857453711;www.ostokta.pl;2;1;1;100;22;Krajowe Towarzystwo Autyzmu Oddział w Białymstoku;20;61;1;M;2;Powiat m. Białystok (grodzki);20;61;;2,01E+13;18;6;0;0;6;0;0;0;osto@kta.bialystok.pl;11982;2,01E+13;23.1153485;53.1055213
22004;269417;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;1;Profesja Szkoła Podstawowa dla Dorosłych w Białymstoku;;Zwierzyniecka;9A;15-001;Białystok;661156835;;;2;2;100;100;31;Vertica Sp.zo.o.;14;65;1;M;1;Gmina M. Białystok (miejska);20;61;1;3,81E+13;0;0;0;0;0;0;0;0;sp.vertica@gmail.com;269417;3,81E+13;23.148703218946636;53.121395050000004
22005;9737;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;1;"Prywatna Szkoła Podstawowa ""Akademia Językowa"" z Oddziałami Dwujęzycznymi im. Ludwika Łazarza Zamenhofa";Ludwik Łazarz Zamenhof;Mickiewicza;49;15-213;Urząd Pocztowy Białystok;793961819;;www.pspakademiajezykowa.pl;2;1;100;100;33;Małgorzata Niczyporuk;20;61;1;M;1;Gmina M. Białystok (miejska);20;61;1;2,01E+13;73;28;0;0;6;12;10;2,5;psp_akademiajezykowa@wp.pl;9737;2,01E+13;23.1728781;53.1241957
22006;14962;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;1;Prywatna Szkoła Podstawowa Informatyczno - Językowa z Oddziałami Dwujęzycznymi;;Kraszewskiego;33;15-024;Białystok;857323793;;www.psp.bialystok.pl;2;1;100;100;31;Centrum Wspierania Rozwoju i Edukacji Sp. zo. o.;20;61;1;M;1;Gmina M. Białystok (miejska);20;61;1;2,01E+13;302;146;7;5;18;2;29;9,98;sekretariat@psp.bialystok.pl;14962;2,01E+13;23.172318;53.1361746
22007;110300;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;1;PRYWATNA SZKOŁA PODSTAWOWA NR 1 W BIAŁYMSTOKU;;BORUTY;18;15-157;BIAŁYSTOK;;;;2;1;100;100;33;LUIZA ANNA GABRYLEWSKA;20;61;1;M;1;Gmina M. Białystok (miejska);20;61;1;2,01E+13;260;140;0;0;14;24;13;7,72;;110300;2,01E+13;23.2033492054599;53.1633555
22008;55317;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;1;Prywatna Szkoła Podstawowa Nr 6 w Białymstoku;;Św. Andrzeja Boboli;47;15-649;Białystok;856546838;;www.ckz.pop.pl;2;1;100;100;31;Prywatne Szkoły CKZ Sp. z o.o.;20;61;1;M;1;Gmina M. Białystok (miejska);20;61;1;2,01E+13;63;37;0;0;7;12;20;5,61;k.zejer@oswiata.org.pl;55317;2,01E+13;;
22009;128267;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;1;"Specjalna Nepubliczna Szkoła Podstawowa Dla Dzieci z Autyzmem Stowarzyszenia ""BARWA"" w Białymstoku";;Wrocławska;6;15-644;Białystok;509635653;;www.barwa.szkola.pl;2;1;1;100;22;"Stwarzyszenie ""BARWA""";20;61;1;M;2;Powiat m. Białystok (grodzki);20;61;;3,62E+13;35;10;0;0;9;1;18;10,21;szkola.barwa@onet.pl;128267;3,62E+13;23.0929081;53.1226097
22010;82863;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;2;Społeczna Szkoła Podstawowa nr 1 Społecznego Towarzystwa Oświatowego;;Mieszka I;5;15-054;Białystok;857410479;;www.szkola.bialystok.pl;2;1;100;100;22;Społeczne Towarzystwo Oświatowe SKT nr 171;20;61;1;M;1;Gmina M. Białystok (miejska);20;61;1;2,01E+13;172;83;0;16;11;0;0;0;sekretariat@szkola.bialystok.pl;11517;2,01E+13;23.1876896;53.1352017
22011;110358;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;2;Społeczna Szkoła Podstawowa nr 11 w Białymstoku;;Fabryczna;10;15-483;Białystok;856754900;856754900;slosto.pl;2;1;100;100;32;"Fundacja Edukacji ""Fabryczna 10""";20;61;1;M;1;Gmina M. Białystok (miejska);20;61;1;2,01E+13;146;83;0;0;10;0;0;0;slosto@slosto.biaman.pl;11759;2,01E+13;23.166766448627747;53.138843550000004
22012;82851;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;1;Społeczna Szkoła Podstawowa Nr 2 w Białymstoku;;Narewska;13;15-840;Białystok;856512976;;www.ssp2.pl;2;1;100;100;22;Towarzystwo Oświatowe Narewska;20;61;1;M;1;Gmina M. Białystok (miejska);20;61;1;2,01E+13;183;74;0;14;12;29;19;6,8;narewska13@ssp2.pl;82851;2,01E+13;23.13708245;53.1455213
22013;24780;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;2;Społeczna Szkoła Podstawowa nr 3 Białostockiego Towarzystwa Oświatowego w Bialymstoku;;Kalinowa;5;15-809;Białystok;856543642;856543642;www.spolecznaszkola3.bialystok.pl;2;1;100;100;22;Białostockie Towarzystwo Oświatowe;20;61;1;M;1;Gmina M. Białystok (miejska);20;61;1;2,01E+13;324;151;0;33;18;0;0;0;sspnr3bto@wp.pl;11460;2,01E+13;23.12795685711348;53.1508654
22014;70080;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;1;Społeczna Szkoła Podstawowa Nr 4 Podlaskiego Towarzystwa Oświatowego w Białymstoku;;Dzielna;19;15-363;Białystok;857455117;857455117;https://ssp4.edupage.org;2;1;100;100;22;Podlaskie Towarzystwo Oświatowe w Białymstoku;20;61;1;M;1;Gmina M. Białystok (miejska);20;61;1;2,01E+13;272;145;32;28;18;29;7;3,73;szkolapto@wp.pl;70080;2,01E+13;23.135503282275344;53.113157
22015;128568;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;1;Szkoła Podstawowa im. Św. Kazimierza Królewicza;Św. Kazimierz Królewicz;Szkolna;2a;15-640;Białystok;501646146;;www.kazimierz.edu.pl;2;1;100;100;32;Vexilla Regis;20;61;1;M;1;Gmina M. Białystok (miejska);20;61;1;3,62E+13;42;22;6;0;8;0;15;1,16;olechno.edu@gmail.com;128568;3,62E+13;23.08453978724944;53.1246742
22016;129330;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;1;Szkoła Podstawowa Innowacyjnej Edukacji;;Ciepła;40;15-472;Białystok;;;www.spie.edu.pl;2;1;100;100;29;"PHU ""SEKO""";20;2;9;M-Gm;1;Gmina M. Białystok (miejska);20;61;1;3,63E+13;22;3;10;0;3;0;5;2,97;sekretariat@spie.edu.pl;129330;3,63E+13;23.1658303;53.1403513
22017;262263;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;1;Szkoła Podstawowa Mistrzostwa Sportowego Jagiellonia w Białymstoku;;Ciepła;40;15-472;Białystok;885561598;;sms.jagiellonia.pl;2;1;100;100;31;Szkoły Mistrzostwa Sportowego Białystok Sp. z o.o.;20;61;1;M;1;Gmina M. Białystok (miejska);20;61;1;3,68E+13;50;0;0;21;2;0;21;6,55;;262263;3,68E+13;23.1658303;53.1403513
22018;127581;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;1;Szkoła Podstawowa Słoneczna Szkoła w Białymstoku;;Abramowicza;1;15-872;Białystok;784477860;;;2;1;100;100;29;Centrum Edukacji SP. z o.o;20;61;1;M;1;Gmina M. Białystok (miejska);20;61;1;3,62E+13;156;85;0;0;8;10;8;2,91;wolnaedu11@onet.pl;127581;3,62E+13;23.14481410612245;53.1345584
22019;78935;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;1;Szkoła Podstawowa Zgromadzenia Sióstr Misjonarek Świętej Rodziny w Białymstoku;Błogosławiona Bolesława Lament;Mickiewicza;43;15-213;Białystok;857321984;857321984;www.sp.misjonarki.pl;2;1;100;100;28;Zgromadzenie Sióstr Misjonarek Św. Rodziny;14;21;4;Gm;1;Gmina M. Białystok (miejska);20;61;1;2,01E+13;403;206;20;0;27;28;26;17,2;szkola@misjonarki.pl;78935;2,01E+13;23.1728781;53.1241957
22020;9837;20;61;1;WOJ. PODLASKIE;Powiat m. Białystok;M. Białystok;M;Białystok;2;3;Szkoła podstawowa;1;Świat Ucznia Prywatna Szkoła podstawowa w Białymstoku;;Hetmańska;8;15-727;Białystok;;;www.pspswiatucznia.pl;2;1;100;100;30;Niepaństwowa Wyższa Szkoła Pedagogiczna w Białymst;20;61;1;M;1;Gmina M. Białystok (miejska);20;61;1;2,01E+13;31;13;0;0;4;3;1;0,5;pspnwsp@gmail.com;9837;2,01E+13;23.11938945;53.1369873
22031;128708;20;62;1;WOJ. PODLASKIE;Powiat m. Łomża;M. Łomża;M;Łomża;2;3;Szkoła podstawowa;1;Szkoła Podstawowa Specjalna Dla Dzieci z Autyzmem i Niepełnospranwościami Sprzężonymi w Łomży;;Sybiraków;20/6U;18-400;Łomża;570806002;;;2;1;1;100;32;Fundacja DR OTIS;20;62;1;M;2;Powiat m. Łomża (grodzki);20;62;;3,62E+13;6;1;0;0;3;5;1;0,5;fundacja.drotis@gmail.com;128708;3,62E+13;22.07881;53.156288
22032;129649;20;62;1;WOJ. PODLASKIE;Powiat m. Łomża;M. Łomża;M;Łomża;2;3;Szkoła podstawowa;2;Szkoła Podstawowa SWEiRP im. Stanisława Staszica;Stanisław Staszic;Wojska Polskiego;113;18-400;Łomża;862165724;;;2;1;100;100;22;Stowarzyszenie Wspierania Edukacji i Rynku Pracy;20;62;1;M;2;Powiat m. Łomża (grodzki);20;62;;3,68E+13;27;6;0;14;3;0;0;0;edu@praca.org.pl;14893;2,01E+13;22.05352580136212;53.17709765
22043;8248;20;63;1;WOJ. PODLASKIE;Powiat m. Suwałki;M. Suwałki;M;Suwałki;2;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa w Suwalkach;;Młynarskiego;3;16-400;Suwalki;;;;2;1;100;100;33;Prymus Spółka Cywilna;20;63;1;M;1;Gmina M. Suwałki (miejska);20;63;1;2,01E+13;93;46;0;0;9;0;24;6,92;sekretariat@akademiadcs.edu.pl;8248;2,01E+13;22.949547643624314;54.118330349999994
22044;49699;20;63;1;WOJ. PODLASKIE;Powiat m. Suwałki;M. Suwałki;M;Suwałki;2;3;Szkoła podstawowa;1;Niepubliczna Terapeutyczna Szkoła Podstawowa Bajka w Suwałkach;;M.Skłodowskiej Curie;5;16-400;Suwałki;514233065;;www.bajka.suwalki.pl;2;1;100;100;22;Podlaskie Stowarzyszenie Terapeutów;20;63;1;M;1;Gmina M. Suwałki (miejska);20;63;1;2,01E+13;53;12;24;0;16;29;14;4,82;bajka.suwalki@op.pl;49699;2,01E+13;;
22045;41223;20;63;1;WOJ. PODLASKIE;Powiat m. Suwałki;M. Suwałki;M;Suwałki;2;3;Szkoła podstawowa;1;Parafialna Podstawowa Szkoła Polsko - Romska z Oddziałami Integracyjnymi w Suwałkach;;Kościuszki;58;16-400;Suwałki;875663937;875663937;;2;1;100;100;28;Parafia Rzymsko-Katolicka pw. Najświętszego Serca;20;63;1;M;1;Gmina M. Suwałki (miejska);20;63;1;2,01E+13;65;27;0;0;8;4;18;7,46;parafia-nspj@o2.pl;41223;2,01E+13;22.92723309862707;54.09913415
22046;1333682;20;63;1;WOJ. PODLASKIE;Powiat m. Suwałki;M. Suwałki;M;Suwałki;2;3;Szkoła podstawowa;2;Szkoła Podstawowa im. Marii Konopnickiej w Suwałkach;Maria Konopnicka;Tadeusza Kościuszki;47b;16-400;Suwałki;875650938;875650938;;2;1;100;100;33;Jadwiga Orłowska;20;63;1;M;1;Gmina M. Suwałki (miejska);20;63;1;3,68E+13;106;56;0;0;6;0;0;0;;57669;2,01E+13;22.9282208;54.097973
22125;262359;22;2;4;WOJ. POMORSKIE;Powiat chojnicki;Czersk;M-Gm;Czersk;2;3;Szkoła podstawowa;1;Akademia Sukcesu Nasza Szkoła Społeczna Szkoła Podstawowa w Czersku;;Szkolna;3;89-650;Czersk;;;asczersk.pl;2;1;100;100;23;Społeczne Towarzystwo Edukacyjne Bydgoszcz;22;2;4;M-Gm;1;Gmina Czersk (miejsko-wiejska);22;2;4;3,68E+13;56;36;0;18;4;0;25;4,64;dyrektor@asczersk.pl;262359;3,68E+13;17.97772;53.79435
